Category ID,Category Name,Category Label,osm_class,osm_type,osm_tags,osm_extra_tags,mapping_confidence,mapping_source,mapping_note,evidence_match_count,evidence_top_osm_tags,evidence_previous_support_pct,evidence_final_support_pct,evidence_action,evidence_note
4d4b7105d754a06375d81259,Business and Professional Services,Business and Professional Services,"{'amenity', 'building', 'craft', 'landuse', 'leisure', 'man_made', 'office', 'power', 'shop'}","{'accountant', 'advertising_agency', 'animal_boarding', 'appraiser', 'architect', 'atelier', 'atm', 'audio_visual', 'auditorium', 'bank', 'bathroom_furnishing', 'beauty', 'broadcaster', 'builder', 'bureau_de_change', 'cafe', 'car_repair', 'car_wash', 'carpenter', 'carpet', 'caterer', 'childcare', 'chimney_sweeper', 'cleaning', 'company', 'computer', 'conference_centre', 'conference_room', 'construction_company', 'consulting', 'courier', 'coworking', 'creative', 'doityourself', 'doors', 'dry_cleaning', 'electrical', 'electrician', 'electronics_repair', 'employment_agency', 'energy_supplier', 'engineer', 'estate_agent', 'event_management', 'events_venue', 'fence_maker', 'financial', 'financial_advisor', 'floorer', 'funeral_directors', 'gardener', 'graphic_design', 'hairdresser', 'hvac', 'ice', 'industrial', 'industrial_supplies', 'insurance', 'interior_decorator', 'interior_work', 'internet_marketing_service', 'it', 'kitchen', 'laboratory', 'laundry', 'lawyer', 'leather', 'locksmith', 'logistics', 'lottery', 'massage', 'medical_supply', 'meeting_room', 'metal', 'metal_construction', 'money_lender', 'motorcycle_repair', 'moving_company', 'notary', 'office', 'painter', 'pest_control', 'pet', 'pet_grooming', 'photo', 'photo_studio', 'photographer', 'photographic_laboratory', 'piercing', 'plant', 'plastics', 'plumber', 'political_party', 'post_office', 'property_management', 'public_bath', 'public_relations', 'publisher', 'real_estate_appraiser', 'recycling', 'rental', 'repair', 'research', 'restaurant', 'restoration', 'roofer', 'rubber', 'salvage', 'security', 'shoe_repair', 'shoemaker', 'spa', 'stationery', 'storage_rental', 'studio', 'surveyor', 'swimming_pool', 'tailor', 'tattoo', 'telecommunication', 'towing', 'translator', 'tutoring', 'tyres', 'upholsterer', 'vehicle_inspection', 'warehouse', 'waste_management_service', 'water_treatment', 'welder', 'wholesale', 'window_construction', 'works'}",amenity=animal_boarding; amenity=atm; amenity=auditorium; amenity=bank; amenity=bureau_de_change; amenity=cafe; amenity=car_wash; amenity=childcare; amenity=conference_centre; amenity=conference_room; amenity=events_venue; amenity=meeting_room; amenity=post_office; amenity=public_bath; amenity=recycling; amenity=restaurant; amenity=studio; amenity=vehicle_inspection; building=office; building=warehouse; craft=atelier; craft=builder; craft=carpenter; craft=caterer; craft=chimney_sweeper; craft=electrician; craft=electronics_repair; craft=fence_maker; craft=floorer; craft=gardener; craft=hvac; craft=interior_work; craft=locksmith; craft=metal_construction; craft=painter; craft=photo_studio; craft=photographer; craft=photographic_laboratory; craft=piercing; craft=plumber; craft=repair; craft=restoration; craft=roofer; craft=shoemaker; craft=tailor; craft=tattoo; craft=upholsterer; craft=welder; craft=window_construction; landuse=industrial; leisure=spa; man_made=works; office=accountant; office=advertising_agency; office=appraiser; office=architect; office=audio_visual; office=broadcaster; office=cleaning; office=company; office=construction_company; office=consulting; office=courier; office=coworking; office=creative; office=employment_agency; office=energy_supplier; office=engineer; office=estate_agent; office=event_management; office=financial; office=financial_advisor; office=graphic_design; office=insurance; office=interior_decorator; office=internet_marketing_service; office=it; office=laboratory; office=lawyer; office=logistics; office=money_lender; office=moving_company; office=notary; office=office; office=pest_control; office=political_party; office=property_management; office=public_relations; office=publisher; office=real_estate_appraiser; office=research; office=security; office=storage_rental; office=surveyor; office=telecommunication; office=towing; office=translator; office=tutoring; office=waste_management_service; office=water_treatment; power=plant; shop=bathroom_furnishing; shop=beauty; shop=car_repair; shop=carpet; shop=computer; shop=doityourself; shop=doors; shop=dry_cleaning; shop=electrical; shop=funeral_directors; shop=hairdresser; shop=ice; shop=industrial_supplies; shop=kitchen; shop=laundry; shop=leather; shop=lottery; shop=massage; shop=medical_supply; shop=metal; shop=motorcycle_repair; shop=pet; shop=pet_grooming; shop=photo; shop=plastics; shop=rental; shop=rubber; shop=salvage; shop=shoe_repair; shop=stationery; shop=swimming_pool; shop=tailor; shop=tattoo; shop=tyres; shop=wholesale,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections. Category-match evidence reviewed.,51,"office=company (3, 5.9%); building=industrial (2, 3.9%); amenity=pharmacy (2, 3.9%); landuse=residential (2, 3.9%); office=ngo (2, 3.9%); building=commercial (2, 3.9%); craft=gardener (1, 2.0%); building=hospital (1, 2.0%)",29.4,31.4,recomputed parent union,Parent union recomputed after descendant mapping corrections.
52e81612bcbc57f1066b7a3d,Advertising Agency,Business and Professional Services > Advertising Agency,{'office'},{'advertising_agency'},office=advertising_agency,,high,exact_rule,,37,"office=advertising_agency (12, 32.4%); office=company (7, 18.9%); building=commercial (3, 8.1%); building=yes (3, 8.1%); craft=print_shop (1, 2.7%); shop=yes (1, 2.7%); office=yes (1, 2.7%); office=employment_agency (1, 2.7%)",32.4,32.4,reviewed,
63be6904847c3692a84b9b26,Agriculture and Forestry Service,Business and Professional Services > Agriculture and Forestry Service,{'office'},{'company'},office=company,,high,exact_rule,,6,"shop=agrarian (3, 50.0%); shop=yes (1, 16.7%); amenity=fuel (1, 16.7%); shop=gas (1, 16.7%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b27,Appraiser,Business and Professional Services > Appraiser,{'office'},{'appraiser'},office=appraiser,,high,exact_rule,,0,,,,no evidence,
5fac002599ce226e27fe72e5,Architecture Firm,Business and Professional Services > Architecture Firm,{'office'},{'architect'},office=architect,,high,exact_rule,,6,"office=architect (4, 66.7%); building=industrial (1, 16.7%); building=commercial (1, 16.7%)",66.7,66.7,reviewed,
63be6904847c3692a84b9b28,Art Restoration Service,Business and Professional Services > Art Restoration Service,{'craft'},{'restoration'},craft=restoration,,high,exact_rule,,1,"shop=Κορνίζες,_αφίσες,Passe-Partout,Καθρέπτες_κ.λ.π. (1, 100.0%)",0.0,0.0,reviewed,
58daa1558bbb0b01f18ec1d6,Art Studio,Business and Professional Services > Art Studio,{'craft'},{'atelier'},craft=atelier,,high,exact_rule,,7,"shop=yes (1, 14.3%); shop=clothes (1, 14.3%); office=Social_Media_Management_Agency (1, 14.3%); tourism=gallery (1, 14.3%); shop=gift (1, 14.3%); building=yes (1, 14.3%); building=retail (1, 14.3%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b29,Audiovisual Service,Business and Professional Services > Audiovisual Service,{'office'},{'audio_visual'},office=audio_visual,,high,exact_rule,,0,,,,no evidence,
4bf58dd8d48988d173941735,Auditorium,Business and Professional Services > Auditorium,{'amenity'},{'auditorium'},amenity=auditorium,,high,exact_rule,,30,"amenity=townhall (5, 16.7%); amenity=school (3, 10.0%); building=yes (3, 10.0%); amenity=place_of_worship (2, 6.7%); amenity=conference_centre (2, 6.7%); office=government (2, 6.7%); building=civic (1, 3.3%); office=educational_institution (1, 3.3%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b2a,Automation and Control System,Business and Professional Services > Automation and Control System,{'office'},{'it'},office=it,,high,exact_rule,,2,"building=yes (1, 50.0%); office=engineer (1, 50.0%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b2b,Automotive Service,Business and Professional Services > Automotive Service,"{'amenity', 'office', 'shop'}","{'car_repair', 'car_wash', 'motorcycle_repair', 'towing', 'tyres', 'vehicle_inspection'}",amenity=car_wash; amenity=vehicle_inspection; office=towing; shop=car_repair; shop=motorcycle_repair; shop=tyres,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,6,"shop=car_repair (3, 50.0%); amenity=vehicle_inspection (1, 16.7%); amenity=parking (1, 16.7%); building=yes (1, 16.7%)",66.7,66.7,reviewed,
52f2ab2ebcbc57f1066b8b44,Automotive Repair Shop,Business and Professional Services > Automotive Service > Automotive Repair Shop,{'shop'},{'car_repair'},shop=car_repair,,high,exact_rule,,485,"shop=car_repair (180, 37.1%); shop=car_parts (74, 15.3%); shop=tyres (63, 13.0%); shop=car (47, 9.7%); amenity=fuel (16, 3.3%); shop=motorcycle (16, 3.3%); amenity=car_wash (14, 2.9%); building=yes (14, 2.9%)",37.1,37.1,reviewed,
4f04ae1f2fb6e1c99f3db0ba,Car Wash and Detail,Business and Professional Services > Automotive Service > Car Wash and Detail,{'amenity'},{'car_wash'},amenity=car_wash,,high,exact_rule,,99,"amenity=car_wash (77, 77.8%); amenity=fuel (6, 6.1%); shop=car_repair (6, 6.1%); railway=construction (2, 2.0%); shop=repair (2, 2.0%); shop=car_parts (1, 1.0%); amenity=fast_food (1, 1.0%); office=yes (1, 1.0%)",77.8,77.8,reviewed,
63be6904847c3692a84b9b2c,Motorcycle Repair Shop,Business and Professional Services > Automotive Service > Motorcycle Repair Shop,{'shop'},{'motorcycle_repair'},shop=motorcycle_repair,,high,exact_rule,,0,,,,no evidence,
63be6904847c3692a84b9b2d,Oil Change Service,Business and Professional Services > Automotive Service > Oil Change Service,{'shop'},{'car_repair'},shop=car_repair,,high,exact_rule,,1,"shop=car_repair (1, 100.0%)",100.0,100.0,reviewed,
63be6904847c3692a84b9b2e,Smog Check Shop,Business and Professional Services > Automotive Service > Smog Check Shop,{'amenity'},{'vehicle_inspection'},amenity=vehicle_inspection,,high,exact_rule,,0,,,,no evidence,
63be6904847c3692a84b9b2f,Tire Repair Shop,Business and Professional Services > Automotive Service > Tire Repair Shop,{'shop'},{'tyres'},shop=tyres,,high,exact_rule,,4,"shop=tyres (3, 75.0%); shop=car (1, 25.0%)",75.0,75.0,reviewed,
63be6904847c3692a84b9b30,Towing Service,Business and Professional Services > Automotive Service > Towing Service,{'office'},{'towing'},office=towing,,high,exact_rule,,1,"shop=car_repair (1, 100.0%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b31,Transmissions Shop,Business and Professional Services > Automotive Service > Transmissions Shop,{'shop'},{'car_repair'},shop=car_repair,,high,exact_rule,,0,,,,no evidence,
5f2c1e0db6d05514c70436d4,Vehicle Inspection Station,Business and Professional Services > Automotive Service > Vehicle Inspection Station,{'amenity'},{'vehicle_inspection'},amenity=vehicle_inspection,,high,exact_rule,,0,,,,no evidence,
56aa371be4b08b9a8d5734cf,Ballroom,Business and Professional Services > Ballroom,{'amenity'},{'events_venue'},amenity=events_venue,,high,exact_rule,,5,"amenity=events_venue (2, 40.0%); building=residential (1, 20.0%); amenity=conference_centre (1, 20.0%); amenity=community_centre (1, 20.0%)",40.0,40.0,reviewed,
56aa371be4b08b9a8d573517,Business Center,Business and Professional Services > Business Center,{'office'},{'company'},office=company,,high,exact_rule,,155,"building=commercial (23, 14.8%); building=yes (17, 11.0%); amenity=pharmacy (13, 8.4%); office=company (9, 5.8%); office=yes (4, 2.6%); man_made=works (4, 2.6%); shop=clothes (3, 1.9%); shop=electronics (3, 1.9%)",5.8,5.8,reviewed,
5453de49498eade8af355881,Business Service,Business and Professional Services > Business Service,{'office'},{'company'},office=company,,high,exact_rule,,74,"office=company (12, 16.2%); office=insurance (4, 5.4%); shop=convenience (3, 4.1%); amenity=post_office (3, 4.1%); office=yes (2, 2.7%); shop=mobile_phone (2, 2.7%); man_made=works (2, 2.7%); office=estate_agent (2, 2.7%)",16.2,16.2,reviewed,
63be6904847c3692a84b9b33,Career Counselor,Business and Professional Services > Career Counselor,{'office'},{'employment_agency'},office=employment_agency,,high,exact_rule,,0,,,,no evidence,
63be6904847c3692a84b9b34,Chemicals and Gasses Manufacturer,Business and Professional Services > Chemicals and Gasses Manufacturer,"{'landuse', 'office'}","{'company', 'industrial'}",landuse=industrial; office=company,,high,exact_rule,,0,,,,no evidence,
5744ccdfe4b0c0459246b4c7,Child Care Service,Business and Professional Services > Child Care Service,{'amenity'},{'childcare'},amenity=childcare,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,4,"leisure=playground (1, 25.0%); building=yes (1, 25.0%); amenity=childcare (1, 25.0%); landuse=commercial (1, 25.0%)",25.0,25.0,reviewed,
4f4532974b9074f6e4fb0104,Daycare,Business and Professional Services > Child Care Service > Daycare,{'amenity'},{'childcare'},amenity=childcare,,high,exact_rule,,36,"amenity=kindergarten (15, 41.7%); amenity=childcare (5, 13.9%); building=yes (4, 11.1%); building=school (3, 8.3%); amenity=school (3, 8.3%); shop=beauty (1, 2.8%); shop=hairdresser (1, 2.8%); leisure=park (1, 2.8%)",13.9,13.9,reviewed,
63be6904847c3692a84b9b35,Computer Repair Service,Business and Professional Services > Computer Repair Service,"{'craft', 'shop'}","{'computer', 'electronics_repair'}",craft=electronics_repair; shop=computer,,high,exact_rule,,8,"shop=computer (5, 62.5%); boundary=administrative (1, 12.5%); office=it (1, 12.5%); building=yes (1, 12.5%)",62.5,62.5,reviewed,
63be6904847c3692a84b9b36,Construction,Business and Professional Services > Construction,"{'craft', 'office'}","{'builder', 'construction_company'}",craft=builder; office=construction_company,,high,exact_rule,,2,"building=yes (1, 50.0%); office=company (1, 50.0%)",0.0,0.0,reviewed,
4bf58dd8d48988d1ff931735,Convention Center,Business and Professional Services > Convention Center,{'amenity'},"{'conference_centre', 'conference_room'}",amenity=conference_centre; amenity=conference_room,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,51,"building=yes (10, 19.6%); building=commercial (5, 9.8%); amenity=conference_centre (5, 9.8%); tourism=hotel (5, 9.8%); office=government (5, 9.8%); amenity=arts_centre (2, 3.9%); amenity=place_of_worship (2, 3.9%); leisure=sports_centre (2, 3.9%)",9.8,9.8,reviewed,
4bf58dd8d48988d100941735,Conference Room,Business and Professional Services > Convention Center > Conference Room,{'amenity'},{'conference_room'},amenity=conference_room,,high,exact_rule,,23,"building=yes (3, 13.0%); amenity=place_of_worship (2, 8.7%); amenity=community_centre (2, 8.7%); tourism=hotel (2, 8.7%); office=company (2, 8.7%); building=commercial (2, 8.7%); office=foundation (1, 4.3%); amenity=cafe (1, 4.3%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b37,Creative Service,Business and Professional Services > Creative Service,{'office'},{'creative'},office=creative,,high,exact_rule,,3,"shop=electronics (1, 33.3%); office=graphic_design (1, 33.3%); building=yes (1, 33.3%)",0.0,0.0,reviewed,
4bf58dd8d48988d1f4941735,Design Studio,Business and Professional Services > Design Studio,{'office'},{'graphic_design'},office=graphic_design,,high,exact_rule,,58,"office=advertising_agency (6, 10.3%); office=company (5, 8.6%); craft=photographer (3, 5.2%); shop=clothes (3, 5.2%); shop=furniture (3, 5.2%); building=commercial (3, 5.2%); shop=gift (3, 5.2%); shop=interior_decoration (2, 3.4%)",1.7,1.7,reviewed,
63be6904847c3692a84b9b38,Direct Mail and Email Marketing Service,Business and Professional Services > Direct Mail and Email Marketing Service,{'office'},"{'advertising_agency', 'internet_marketing_service'}",office=advertising_agency; office=internet_marketing_service,,high,exact_rule,,0,,,,no evidence,
52e81612bcbc57f1066b7a37,Distribution Center,Business and Professional Services > Distribution Center,"{'building', 'office'}","{'logistics', 'warehouse'}",building=warehouse; office=logistics,,high,exact_rule,,11,"railway=tram_stop (2, 18.2%); amenity=pharmacy (2, 18.2%); building=yes (2, 18.2%); building=industrial (1, 9.1%); amenity=post_office (1, 9.1%); office=energy_supplier (1, 9.1%); shop=mobile_phone (1, 9.1%); shop=electronics (1, 9.1%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b39,Electrical Equipment Supplier,Business and Professional Services > Electrical Equipment Supplier,{'shop'},{'electrical'},shop=electrical,,high,exact_rule,,1,"office=company (1, 100.0%)",0.0,0.0,reviewed,
52f2ab2ebcbc57f1066b8b57,Employment Agency,Business and Professional Services > Employment Agency,{'office'},{'employment_agency'},office=employment_agency,,high,exact_rule,,4,"office=employment_agency (4, 100.0%)",100.0,100.0,reviewed,
63be6904847c3692a84b9b3a,Engineer,Business and Professional Services > Engineer,{'office'},{'engineer'},office=engineer,,high,exact_rule,,3,"building=commercial (1, 33.3%); shop=car_repair (1, 33.3%); shop=trade (1, 33.3%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b3b,Entertainment Agency,Business and Professional Services > Entertainment Agency,{'office'},{'event_management'},office=event_management,,high,exact_rule,,0,,,,no evidence,
56aa371be4b08b9a8d573554,Entertainment Service,Business and Professional Services > Entertainment Service,{'office'},{'event_management'},office=event_management,,high,exact_rule,,2,"shop=toys (1, 50.0%); tourism=attraction (1, 50.0%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b3c,Equipment Rental Service,Business and Professional Services > Equipment Rental Service,{'shop'},{'rental'},shop=rental,,high,exact_rule,,0,,,,no evidence,
5454152e498ef71e2b9132c6,Event Service,Business and Professional Services > Event Service,{'office'},{'event_management'},office=event_management,,high,exact_rule,,10,"office=company (3, 30.0%); shop=florist (1, 10.0%); shop=gift (1, 10.0%); shop=yes (1, 10.0%); office=energy_supplier (1, 10.0%); amenity=taxi (1, 10.0%); office=coworking (1, 10.0%); amenity=studio (1, 10.0%)",0.0,0.0,reviewed,
4bf58dd8d48988d171941735,Event Space,Business and Professional Services > Event Space,{'amenity'},{'events_venue'},amenity=events_venue,,high,exact_rule,,81,"building=yes (15, 18.5%); amenity=community_centre (13, 16.0%); amenity=events_venue (8, 9.9%); amenity=restaurant (4, 4.9%); shop=mall (2, 2.5%); amenity=arts_centre (2, 2.5%); amenity=nightclub (2, 2.5%); amenity=cafe (2, 2.5%)",9.9,9.9,reviewed,
4eb1bea83b7b6f98df247e06,Factory,Business and Professional Services > Factory,"{'landuse', 'man_made'}","{'industrial', 'works'}",landuse=industrial; man_made=works,,high,exact_rule,,194,"man_made=works (54, 27.8%); building=industrial (43, 22.2%); landuse=industrial (9, 4.6%); office=company (8, 4.1%); building=yes (5, 2.6%); shop=furniture (4, 2.1%); shop=clothes (4, 2.1%); building=commercial (3, 1.5%)",32.5,32.5,reviewed,
56aa371be4b08b9a8d573523,Film Studio,Business and Professional Services > Film Studio,{'amenity'},{'studio'},amenity=studio,,high,exact_rule,,2,"office=advertising_agency (1, 50.0%); amenity=studio (1, 50.0%)",50.0,50.0,reviewed,
63be6904847c3692a84b9b3d,Financial Service,Business and Professional Services > Financial Service,"{'amenity', 'office'}","{'accountant', 'atm', 'bank', 'bureau_de_change', 'financial', 'financial_advisor', 'money_lender'}",amenity=atm; amenity=bank; amenity=bureau_de_change; office=accountant; office=financial; office=financial_advisor; office=money_lender,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,5,"office=financial_advisor (3, 60.0%); amenity=bureau_de_change (1, 20.0%); office=financial (1, 20.0%)",100.0,100.0,reviewed,
63be6904847c3692a84b9b3e,Accounting and Bookkeeping Service,Business and Professional Services > Financial Service > Accounting and Bookkeeping Service,{'office'},{'accountant'},office=accountant,,high,exact_rule,,12,"office=accountant (8, 66.7%); office=company (2, 16.7%); office=tax_advisor (1, 8.3%); building=house (1, 8.3%)",66.7,66.7,reviewed,
63be6904847c3692a84b9b3f,Banking and Finance,Business and Professional Services > Financial Service > Banking and Finance,"{'amenity', 'office'}","{'atm', 'bank', 'financial'}",amenity=atm; amenity=bank; office=financial,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,1,"amenity=bank (1, 100.0%)",100.0,100.0,reviewed,
52f2ab2ebcbc57f1066b8b56,ATM,Business and Professional Services > Financial Service > Banking and Finance > ATM,{'amenity'},{'atm'},amenity=atm,,high,exact_rule,,23,"amenity=atm (17, 73.9%); amenity=bank (4, 17.4%); amenity=post_office (1, 4.3%); shop=yes (1, 4.3%)",73.9,73.9,reviewed,
4bf58dd8d48988d10a951735,Bank,Business and Professional Services > Financial Service > Banking and Finance > Bank,{'amenity'},{'bank'},amenity=bank,,high,exact_rule,,3074,"amenity=bank (2869, 93.3%); amenity=atm (150, 4.9%); amenity=bureau_de_change (17, 0.6%); building=yes (16, 0.5%); building=commercial (6, 0.2%); amenity=post_office (3, 0.1%); shop=clothes (1, 0.0%); amenity=vending_machine (1, 0.0%)",93.3,93.3,reviewed,
5032850891d4c4b30a586d62,Credit Union,Business and Professional Services > Financial Service > Banking and Finance > Credit Union,{'amenity'},{'bank'},amenity=bank,,high,exact_rule,,6,"amenity=bank (2, 33.3%); office=ngo (1, 16.7%); office=government (1, 16.7%); amenity=bureau_de_change (1, 16.7%); building=yes (1, 16.7%)",33.3,33.3,reviewed,
63be6904847c3692a84b9b40,Business Broker,Business and Professional Services > Financial Service > Business Broker,{'office'},{'financial'},office=financial,,high,exact_rule,,2,"office=financial (2, 100.0%)",100.0,100.0,reviewed,
52f2ab2ebcbc57f1066b8b2d,Check Cashing Service,Business and Professional Services > Financial Service > Check Cashing Service,{'office'},"{'financial', 'money_lender'}",office=financial; office=money_lender,,high,exact_rule,,0,,,,no evidence,
63be6904847c3692a84b9b41,Collections Service,Business and Professional Services > Financial Service > Collections Service,{'office'},{'financial'},office=financial,,high,exact_rule,,0,,,,no evidence,
